date,city,district,official,personal,commercial,total
21-Jan,전남,신안군,309,"20,998","47,414","68,721"
21-Jan,전남,여수시,531,"131,367","7,129","139,027"
21-Jan,전남,영광군,207,"27,626",780,"28,613"
21-Jan,전남,영암군,263,"33,412","9,292","42,967"
21-Jan,전남,완도군,279,"25,371",526,"26,176"
21-Jan,전남,장성군,195,"26,530","1,144","27,869"
21-Jan,전남,장흥군,259,"20,033",448,"20,740"
21-Jan,전남,진도군,167,"16,934",296,"17,397"
21-Jan,전남,함평군,200,"18,092","27,856","46,148"
21-Jan,전남,해남군,327,"39,401","6,289","46,017"
21-Jan,전남,화순군,220,"32,510","2,106","34,836"
21-Jan,전남,계,"6,358","947,745","153,320","1,107,423"
21-Jan,경북,경산시,326,"137,233","4,460","142,019"
21-Jan,경북,경주시,580,"140,866","4,542","145,988"
21-Jan,경북,고령군,171,"20,466",685,"21,322"
21-Jan,경북,구미시,546,"212,747","7,124","220,417"
21-Jan,경북,군위군,125,"14,868",303,"15,296"
21-Jan,경북,김천시,385,"74,018","1,921","76,324"
21-Jan,경북,문경시,270,"36,531",845,"37,646"
21-Jan,경북,봉화군,205,"17,926",195,"18,326"
21-Jan,경북,상주시,377,"52,951","1,838","55,166"
21-Jan,경북,성주군,200,"30,494","1,336","32,030"
21-Jan,경북,안동시,709,"82,164","2,622","85,495"
21-Jan,경북,영덕군,252,"18,844",303,"19,399"
21-Jan,경북,영양군,139,"9,650",115,"9,904"
21-Jan,경북,영주시,368,"55,424","1,529","57,321"
21-Jan,경북,영천시,311,"59,412","2,558","62,281"
21-Jan,경북,예천군,262,"29,741",491,"30,494"
21-Jan,경북,울릉군,150,"5,125",493,"5,768"
21-Jan,경북,울진군,308,"26,113",361,"26,782"
21-Jan,경북,의성군,311,"30,739","1,111","32,161"
21-Jan,경북,청도군,221,"24,923",781,"25,925"
21-Jan,경북,청송군,194,"15,634",207,"16,035"
21-Jan,경북,칠곡군,305,"68,045","2,335","70,685"
21-Jan,경북,포항시 남구,451,"120,253","8,468","129,172"
21-Jan,경북,포항시 북구,331,"139,368","3,784","143,483"
21-Jan,경북,계,"7,497","1,423,535","48,407","1,479,439"
21-Jan,경남,거제시,360,"106,080","2,084","108,524"
21-Jan,경남,거창군,263,"32,057",808,"33,128"
21-Jan,경남,고성군,226,"26,306",601,"27,133"
21-Jan,경남,김해시,656,"274,368","7,299","282,323"
21-Jan,경남,남해군,276,"19,720",461,"20,457"
21-Jan,경남,밀양시,329,"55,609","3,993","59,931"
21-Jan,경남,사천시,310,"56,257","1,535","58,102"
21-Jan,경남,산청군,242,"20,038",781,"21,061"
21-Jan,경남,양산시,417,"164,491","10,115","175,023"
21-Jan,경남,의령군,202,"14,433",708,"15,343"
21-Jan,경남,진주시,631,"164,658","6,408","171,697"
21-Jan,경남,창녕군,238,"35,322",892,"36,452"
21-Jan,경남,창원시 마산합포구,320,"95,831","2,881","99,032"
21-Jan,경남,창원시 마산회원구,179,"94,838","4,616","99,633"
21-Jan,경남,창원시 성산구,142,"117,543","2,848","120,533"
21-Jan,경남,창원시 의창구,935,"141,195","47,026","189,156"
21-Jan,경남,창원시 진해구,211,"91,006","1,807","93,024"
21-Jan,경남,통영시,324,"52,440","1,411","54,175"
21-Jan,경남,하동군,229,"24,066",401,"24,696"
21-Jan,경남,함안군,193,"40,414","19,855","60,462"
21-Jan,경남,함양군,219,"19,314",427,"19,960"
21-Jan,경남,합천군,267,"23,089",622,"23,978"
21-Jan,경남,계,"7,169","1,669,075","117,579","1,793,823"
21-Jan,제주,서귀포시,814,"103,458","2,019","106,291"
21-Jan,제주,제주시,"1,638","279,425","230,586","511,649"
21-Jan,제주,계,"2,452","382,883","232,605","617,940"
21-Feb,서울,강남구,395,"217,161","18,459","236,015"
21-Feb,서울,강동구,292,"142,118","8,902","151,312"
21-Feb,서울,강북구,317,"71,001","4,256","75,574"
21-Feb,서울,강서구,336,"185,158","18,859","204,353"
21-Feb,서울,관악구,317,"113,192","5,549","119,058"
21-Feb,서울,광진구,296,"92,802","5,540","98,638"
21-Feb,서울,구로구,298,"131,995","12,034","144,327"
21-Feb,서울,금천구,136,"82,433","6,337","88,906"
21-Feb,서울,노원구,322,"143,132","9,235","152,689"
21-Feb,서울,도봉구,274,"88,003","7,352","95,629"
21-Feb,서울,동대문구,307,"92,848","4,959","98,114"
21-Feb,서울,동작구,323,"102,373","2,785","105,481"
21-Feb,서울,마포구,337,"112,054","6,952","119,343"
21-Feb,서울,서대문구,456,"83,184","5,865","89,505"
21-Feb,서울,서초구,533,"167,875","10,780","179,188"
21-Feb,서울,성동구,344,"94,010","12,161","106,515"
21-Feb,서울,성북구,292,"115,241","5,191","120,724"
21-Feb,서울,송파구,390,"232,072","13,105","245,567"
21-Feb,서울,양천구,315,"142,714","8,648","151,677"
21-Feb,서울,영등포구,373,"137,067","9,132","146,572"
21-Feb,서울,용산구,338,"76,662","2,047","79,047"
21-Feb,서울,은평구,297,"124,785","7,063","132,145"
21-Feb,서울,종로구,"3,831","44,729","1,700","50,260"
21-Feb,서울,중구,"1,319","45,636","6,251","53,206"
21-Feb,서울,중랑구,253,"104,545","9,459","114,257"
21-Feb,서울,계,"12,691","2,942,790","202,621","3,158,102"
21-Feb,부산,강서구,308,"78,573","3,568","82,449"
21-Feb,부산,금정구,276,"80,513","7,585","88,374"
21-Feb,부산,기장군,258,"79,351","2,548","82,157"
21-Feb,부산,남구,223,"91,307","8,311","99,841"
21-Feb,부산,동구,180,"47,926","4,940","53,046"
21-Feb,부산,동래구,173,"93,084","3,999","97,256"
21-Feb,부산,부산진구,359,"123,970","20,228","144,557"
21-Feb,부산,북구,230,"100,076","3,444","103,750"
21-Feb,부산,사상구,282,"83,407","5,935","89,624"
21-Feb,부산,사하구,261,"106,842","6,659","113,762"
21-Feb,부산,서구,135,"29,035","1,391","30,561"
21-Feb,부산,수영구,164,"67,146","33,687","100,997"
21-Feb,부산,연제구,930,"90,230","10,884","102,044"
21-Feb,부산,영도구,222,"30,877","1,967","33,066"
21-Feb,부산,중구,304,"28,724","7,027","36,055"
21-Feb,부산,해운대구,315,"165,396","12,224","177,935"
21-Feb,부산,계,"4,620","1,296,457","134,397","1,435,474"
21-Feb,대구,남구,348,"56,167","1,656","58,171"
21-Feb,대구,달서구,487,"270,806","14,057","285,350"
21-Feb,대구,달성군,538,"133,919","5,065","139,522"
21-Feb,대구,동구,348,"153,691","11,063","165,102"
21-Feb,대구,북구,497,"201,770","7,539","209,806"
21-Feb,대구,서구,246,"69,305","3,923","73,474"
21-Feb,대구,수성구,572,"215,625","5,271","221,468"
21-Feb,대구,중구,297,"65,839","2,544","68,680"
21-Feb,대구,계,"3,333","1,167,122","51,118","1,221,573"
21-Feb,인천,강화군,342,"34,940","36,514","71,796"
21-Feb,인천,계양구,291,"119,601","194,918","314,810"
21-Feb,인천,남동구,826,"255,378","51,441","307,645"
21-Feb,인천,동구,92,"24,767","2,580","27,439"
21-Feb,인천,미추홀구,424,"161,632","10,202","172,258"
21-Feb,인천,부평구,324,"215,692","22,831","238,847"
21-Feb,인천,서구,426,"239,983","11,319","251,728"
21-Feb,인천,연수구,410,"194,274","8,138","202,822"
21-Feb,인천,옹진군,208,"12,049",212,"12,469"
21-Feb,인천,중구,638,"64,456","11,835","76,929"
21-Feb,인천,계,"3,981","1,322,772","349,990","1,676,743"
21-Feb,광주,광산구,516,"195,069","12,402","207,987"
21-Feb,광주,남구,211,"90,436","2,828","93,475"
21-Feb,광주,동구,232,"42,436","1,276","43,944"
21-Feb,광주,북구,607,"189,497","8,984","199,088"
21-Feb,광주,서구,633,"141,973","6,494","149,100"
21-Feb,광주,계,"2,199","659,411","31,984","693,594"
21-Feb,대전,대덕구,237,"85,945","6,825","93,007"
21-Feb,대전,동구,246,"90,747","4,670","95,663"
21-Feb,대전,서구,805,"205,695","7,454","213,954"
21-Feb,대전,유성구,378,"177,747","4,961","183,086"
21-Feb,대전,중구,231,"96,546","5,725","102,502"
21-Feb,대전,계,"1,897","656,680","29,635","688,212"
21-Feb,울산,남구,705,"153,925","7,358","161,988"
21-Feb,울산,동구,184,"61,726","1,067","62,977"
21-Feb,울산,북구,219,"114,770","3,789","118,778"
21-Feb,울산,울주군,380,"123,522","6,822","130,724"
21-Feb,울산,중구,330,"100,374","2,561","103,265"
21-Feb,울산,계,"1,818","554,317","21,597","577,732"
21-Feb,세종,세종특별자치시,781,"173,564","2,874","177,219"
21-Feb,세종,계,781,"173,564","2,874","177,219"
21-Feb,경기,가평군,375,"30,735",564,"31,674"
21-Feb,경기,고양시 덕양구,663,"179,601","3,897","184,161"
21-Feb,경기,고양시 일산동구,273,"124,297","5,715","130,285"
21-Feb,경기,고양시 일산서구,123,"116,427","4,275","120,825"
21-Feb,경기,과천시,719,"24,631",612,"25,962"
21-Feb,경기,광명시,302,"99,583","4,283","104,168"
21-Feb,경기,광주시,386,"191,323","8,341","200,050"
21-Feb,경기,구리시,263,"70,545","2,659","73,467"
21-Feb,경기,군포시,297,"98,061","5,125","103,483"
21-Feb,경기,김포시,510,"223,354","7,702","231,566"
21-Feb,경기,남양주시,756,"297,199","8,338","306,293"
21-Feb,경기,동두천시,216,"37,895","1,445","39,556"
21-Feb,경기,부천시,690,"293,910","12,406","307,006"
21-Feb,경기,성남시 분당구,367,"183,714","6,825","190,906"
21-Feb,경기,성남시 수정구,358,"77,083","2,516","79,957"
21-Feb,경기,성남시 중원구,341,"71,381","4,143","75,865"
21-Feb,경기,수원시 권선구,487,"191,086","8,703","200,276"
21-Feb,경기,수원시 영통구,225,"147,081","3,140","150,446"
21-Feb,경기,수원시 장안구,459,"101,273","3,864","105,596"
21-Feb,경기,수원시 팔달구,504,"69,603","2,974","73,081"
21-Feb,경기,시흥시,458,"246,668","7,857","254,983"
21-Feb,경기,안산시 단원구,555,"154,484","8,086","163,125"
21-Feb,경기,안산시 상록구,173,"143,071","4,996","148,240"
21-Feb,경기,안성시,395,"103,813","4,907","109,115"
21-Feb,경기,안양시 동안구,402,"116,644","6,302","123,348"
21-Feb,경기,안양시 만안구,153,"82,857","3,865","86,875"
21-Feb,경기,양주시,377,"108,161","3,186","111,724"
21-Feb,경기,양평군,568,"60,285","1,843","62,696"
21-Feb,경기,여주시,443,"62,987","7,490","70,920"
21-Feb,경기,연천군,305,"23,798","5,283","29,386"
21-Feb,경기,오산시,209,"106,827","3,449","110,485"
21-Feb,경기,용인시 기흥구,122,"188,162","6,361","194,645"
21-Feb,경기,용인시 수지구,50,"145,066","2,473","147,589"
21-Feb,경기,용인시 처인구,756,"131,130","7,399","139,285"
21-Feb,경기,의왕시,296,"64,418","2,900","67,614"
21-Feb,경기,의정부시,720,"162,890","5,129","168,739"
21-Feb,경기,이천시,407,"112,892","5,959","119,258"
21-Feb,경기,파주시,531,"213,839","10,247","224,617"
21-Feb,경기,평택시,727,"283,145","12,259","296,131"
21-Feb,경기,포천시,386,"85,581","9,722","95,689"
21-Feb,경기,하남시,397,"123,195","2,865","126,457"
21-Feb,경기,화성시,920,"446,245","12,050","459,215"
21-Feb,경기,계,"17,664","5,794,940","232,155","6,044,759"
21-Feb,강원,강릉시,537,"107,856","4,540","112,933"
21-Feb,강원,고성군,189,"14,345",227,"14,761"
21-Feb,강원,동해시,305,"45,215","1,429","46,949"
21-Feb,강원,삼척시,392,"32,231",771,"33,394"
21-Feb,강원,속초시,302,"38,260","1,395","39,957"
21-Feb,강원,양구군,191,"12,002",139,"12,332"
21-Feb,강원,양양군,187,"15,847",299,"16,333"
21-Feb,강원,영월군,329,"21,169",354,"21,852"
21-Feb,강원,원주시,582,"174,870","5,659","181,111"
21-Feb,강원,인제군,214,"18,450",283,"18,947"
21-Feb,강원,정선군,336,"20,773",486,"21,595"
21-Feb,강원,철원군,239,"24,131",306,"24,676"
21-Feb,강원,춘천시,822,"133,199","6,050","140,071"
21-Feb,강원,태백시,229,"20,004",726,"20,959"
21-Feb,강원,평창군,291,"25,567",502,"26,360"
21-Feb,강원,홍천군,425,"38,999","1,023","40,447"
21-Feb,강원,화천군,226,"12,965",186,"13,377"
21-Feb,강원,횡성군,252,"26,644",719,"27,615"
21-Feb,강원,계,"6,048","782,527","25,094","813,669"
21-Feb,충북,괴산군,209,"23,003",407,"23,619"
21-Feb,충북,단양군,223,"15,685",789,"16,697"
21-Feb,충북,보은군,230,"18,104",998,"19,332"
21-Feb,충북,영동군,247,"24,993",393,"25,633"
21-Feb,충북,옥천군,204,"27,008","1,130","28,342"
21-Feb,충북,음성군,230,"58,338","1,927","60,495"
21-Feb,충북,제천시,336,"66,948","3,417","70,701"
21-Feb,충북,증평군,88,"19,202",768,"20,058"
21-Feb,충북,진천군,213,"49,748","1,349","51,310"
21-Feb,충북,청원군,1,19,0,20
21-Feb,충북,청주시 상당구,515,"91,593","2,652","94,760"
21-Feb,충북,청주시 서원구,236,"94,134","4,279","98,649"
21-Feb,충북,청주시 청원구,339,"102,446","3,998","106,783"
21-Feb,충북,청주시 흥덕구,354,"128,975","7,761","137,090"
21-Feb,충북,충주시,590,"109,637","6,533","116,760"
21-Feb,충북,계,"4,015","829,833","36,401","870,249"
21-Feb,충남,계룡시,157,"22,326",532,"23,015"
21-Feb,충남,공주시,571,"53,906","2,526","57,003"
21-Feb,충남,금산군,187,"28,742","2,063","30,992"
21-Feb,충남,논산시,409,"60,920","2,383","63,712"
21-Feb,충남,당진시,395,"94,911","3,983","99,289"
21-Feb,충남,보령시,406,"52,158","1,326","53,890"
21-Feb,충남,부여군,306,"34,263","1,202","35,771"
21-Feb,충남,서산시,412,"94,896","3,372","98,680"
21-Feb,충남,서천군,239,"27,012",883,"28,134"
21-Feb,충남,아산시,519,"167,837","6,671","175,027"
21-Feb,충남,예산군,399,"43,035","1,372","44,806"
21-Feb,충남,천안시 동남구,272,"131,044","4,928","136,244"
21-Feb,충남,천안시 서북구,530,"195,606","5,485","201,621"
21-Feb,충남,청양군,249,"16,926",824,"17,999"
21-Feb,충남,태안군,305,"34,174",555,"35,034"
21-Feb,충남,홍성군,415,"52,765","1,477","54,657"
21-Feb,충남,계,"5,771","1,110,521","39,582","1,155,874"
21-Feb,전북,고창군,295,"30,516",573,"31,384"
21-Feb,전북,군산시,543,"130,360","6,295","137,198"
21-Feb,전북,김제시,288,"45,321","2,009","47,618"
21-Feb,전북,남원시,402,"40,791","4,388","45,581"
21-Feb,전북,무주군,196,"12,879",401,"13,476"
21-Feb,전북,부안군,261,"27,448",615,"28,324"
21-Feb,전북,순창군,241,"14,582",150,"14,973"
21-Feb,전북,완주군,408,"51,326","3,158","54,892"
21-Feb,전북,익산시,512,"135,971","5,908","142,391"
21-Feb,전북,임실군,216,"14,183",428,"14,827"
21-Feb,전북,장수군,233,"12,145",175,"12,553"
21-Feb,전북,전주시 덕진구,367,"171,921","7,076","179,364"
21-Feb,전북,전주시 완산구,729,"151,481","4,239","156,449"
21-Feb,전북,정읍시,337,"54,263","3,633","58,233"
21-Feb,전북,진안군,255,"13,999",227,"14,481"
21-Feb,전북,계,"5,283","907,186","39,275","951,744"
21-Feb,전남,강진군,218,"18,582","1,109","19,909"
21-Feb,전남,고흥군,301,"32,093",617,"33,011"
21-Feb,전남,곡성군,157,"14,806",724,"15,687"
21-Feb,전남,광양시,248,"82,887","5,902","89,037"
21-Feb,전남,구례군,139,"13,078",719,"13,936"
21-Feb,전남,나주시,472,"64,694","3,209","68,375"
21-Feb,전남,담양군,224,"26,884","1,579","28,687"
21-Feb,전남,목포시,428,"95,166","5,589","101,183"
21-Feb,전남,무안군,526,"46,802","1,042","48,370"
21-Feb,전남,보성군,202,"21,669","23,461","45,332"
21-Feb,전남,순천시,487,"140,336","5,171","145,994"
21-Feb,전남,신안군,303,"21,261","49,929","71,493"
21-Feb,전남,여수시,529,"131,756","7,144","139,429"
21-Feb,전남,영광군,206,"27,705",779,"28,690"
21-Feb,전남,영암군,262,"33,456","8,963","42,681"
21-Feb,전남,완도군,279,"25,421",534,"26,234"
21-Feb,전남,장성군,195,"26,682","1,146","28,023"
21-Feb,전남,장흥군,256,"20,014",448,"20,718"
21-Feb,전남,진도군,167,"16,987",297,"17,451"
21-Feb,전남,함평군,200,"18,131","27,712","46,043"
21-Feb,전남,해남군,324,"39,503","9,116","48,943"
21-Feb,전남,화순군,222,"32,557","2,124","34,903"
21-Feb,전남,계,"6,345","950,470","157,314","1,114,129"
21-Feb,경북,경산시,326,"136,986","4,429","141,741"
21-Feb,경북,경주시,581,"141,357","4,555","146,493"
21-Feb,경북,고령군,171,"20,511",684,"21,366"
21-Feb,경북,구미시,545,"212,794","7,133","220,472"
21-Feb,경북,군위군,125,"14,895",301,"15,321"
21-Feb,경북,김천시,387,"74,258","1,922","76,567"
21-Feb,경북,문경시,269,"36,745",844,"37,858"
21-Feb,경북,봉화군,205,"17,922",195,"18,322"
21-Feb,경북,상주시,380,"53,136","1,837","55,353"
21-Feb,경북,성주군,199,"30,531","1,330","32,060"
21-Feb,경북,안동시,713,"82,347","2,635","85,695"
21-Feb,경북,영덕군,252,"18,946",308,"19,506"
21-Feb,경북,영양군,140,"9,703",113,"9,956"
21-Feb,경북,영주시,366,"55,608","1,527","57,501"
21-Feb,경북,영천시,315,"59,656","2,556","62,527"
21-Feb,경북,예천군,265,"29,868",494,"30,627"
21-Feb,경북,울릉군,151,"5,189",499,"5,839"
21-Feb,경북,울진군,308,"26,126",357,"26,791"
21-Feb,경북,의성군,312,"30,782","1,106","32,200"
21-Feb,경북,청도군,220,"24,976",784,"25,980"
21-Feb,경북,청송군,194,"15,698",206,"16,098"
21-Feb,경북,칠곡군,305,"68,299","2,333","70,937"
21-Feb,경북,포항시 남구,452,"120,578","8,492","129,522"
21-Feb,경북,포항시 북구,333,"139,683","3,760","143,776"
21-Feb,경북,계,"7,514","1,426,594","48,400","1,482,508"
21-Feb,경남,거제시,366,"106,286","2,077","108,729"
21-Feb,경남,거창군,264,"32,235",810,"33,309"
21-Feb,경남,고성군,224,"26,363",596,"27,183"
21-Feb,경남,김해시,650,"275,061","7,340","283,051"
21-Feb,경남,남해군,273,"19,800",457,"20,530"
21-Feb,경남,밀양시,329,"55,738","3,975","60,042"
21-Feb,경남,사천시,313,"56,428","1,541","58,282"
21-Feb,경남,산청군,242,"20,129",786,"21,157"
21-Feb,경남,양산시,416,"165,033","10,088","175,537"
21-Feb,경남,의령군,202,"14,486",706,"15,394"
21-Feb,경남,진주시,631,"164,915","6,385","171,931"
21-Feb,경남,창녕군,241,"35,428",888,"36,557"
21-Feb,경남,창원시 마산합포구,320,"96,411","2,893","99,624"
21-Feb,경남,창원시 마산회원구,178,"94,874","4,601","99,653"
21-Feb,경남,창원시 성산구,144,"117,980","2,871","120,995"
21-Feb,경남,창원시 의창구,932,"141,650","47,733","190,315"
21-Feb,경남,창원시 진해구,212,"91,191","1,821","93,224"
21-Feb,경남,통영시,321,"52,419","1,407","54,147"
21-Feb,경남,하동군,227,"24,055",401,"24,683"
21-Feb,경남,함안군,193,"40,489","20,407","61,089"
21-Feb,경남,함양군,214,"19,364",433,"20,011"
21-Feb,경남,합천군,269,"23,173",616,"24,058"
21-Feb,경남,계,"7,161","1,673,508","118,832","1,799,501"
21-Feb,제주,서귀포시,816,"103,680","2,015","106,511"
21-Feb,제주,제주시,"1,644","280,091","233,192","514,927"
21-Feb,제주,계,"2,460","383,771","235,207","621,438"
21-Mar,서울,강남구,395,"217,099","18,302","235,796"
21-Mar,서울,강동구,294,"142,863","8,846","152,003"
21-Mar,서울,강북구,317,"70,991","4,262","75,570"
21-Mar,서울,강서구,335,"185,126","18,785","204,246"
21-Mar,서울,관악구,318,"113,079","5,546","118,943"
21-Mar,서울,광진구,297,"92,800","5,561","98,658"
21-Mar,서울,구로구,299,"132,157","12,211","144,667"
21-Mar,서울,금천구,136,"82,489","6,320","88,945"
21-Mar,서울,노원구,321,"143,175","9,205","152,701"
21-Mar,서울,도봉구,263,"87,880","7,319","95,462"
