"date","city","district","official","personal","commercial","total","formatted_date","year"
"19-May",전남,보성군,201,20940,58342,79483,"2019-05-01",2019
"19-May",전남,순천시,484,131922,5148,137554,"2019-05-01",2019
"19-May",전남,신안군,243,20288,852,21383,"2019-05-01",2019
"19-May",전남,여수시,545,125753,6909,133207,"2019-05-01",2019
"19-May",전남,영광군,208,26546,722,27476,"2019-05-01",2019
"19-May",전남,영암군,247,31757,12906,44910,"2019-05-01",2019
"19-May",전남,완도군,230,24406,508,25144,"2019-05-01",2019
"19-May",전남,장성군,176,25573,1115,26864,"2019-05-01",2019
"19-May",전남,장흥군,200,19556,451,20207,"2019-05-01",2019
"19-May",전남,진도군,156,16044,302,16502,"2019-05-01",2019
"19-May",전남,함평군,192,17504,19431,37127,"2019-05-01",2019
"19-May",전남,해남군,333,37855,586,38774,"2019-05-01",2019
"19-May",전남,화순군,219,31151,2038,33408,"2019-05-01",2019
"19-May",전남,계,6148,904919,129982,1041049,"2019-05-01",2019
"19-May",경북,경산시,310,132121,4425,136856,"2019-05-01",2019
"19-May",경북,경주시,575,136678,4662,141915,"2019-05-01",2019
"19-May",경북,고령군,164,20179,529,20872,"2019-05-01",2019
"19-May",경북,구미시,528,206220,7271,214019,"2019-05-01",2019
"19-May",경북,군위군,121,14267,277,14665,"2019-05-01",2019
"19-May",경북,김천시,384,71302,1845,73531,"2019-05-01",2019
"19-May",경북,문경시,319,35028,803,36150,"2019-05-01",2019
"19-May",경북,봉화군,210,17255,208,17673,"2019-05-01",2019
"19-May",경북,상주시,374,51411,1869,53654,"2019-05-01",2019
"19-May",경북,성주군,195,29380,1419,30994,"2019-05-01",2019
"19-May",경북,안동시,710,79352,2598,82660,"2019-05-01",2019
"19-May",경북,영덕군,252,18410,286,18948,"2019-05-01",2019
"19-May",경북,영양군,143,9297,103,9543,"2019-05-01",2019
"19-May",경북,영주시,354,54234,1502,56090,"2019-05-01",2019
"19-May",경북,영천시,295,57312,2653,60260,"2019-05-01",2019
"19-May",경북,예천군,228,27634,461,28323,"2019-05-01",2019
"19-May",경북,울릉군,147,5220,521,5888,"2019-05-01",2019
"19-May",경북,울진군,295,25166,349,25810,"2019-05-01",2019
"19-May",경북,의성군,298,29299,950,30547,"2019-05-01",2019
"19-May",경북,청도군,200,24141,665,25006,"2019-05-01",2019
"19-May",경북,청송군,201,14947,201,15349,"2019-05-01",2019
"19-May",경북,칠곡군,333,67378,2291,70002,"2019-05-01",2019
"19-May",경북,포항시 남구,391,119158,8778,128327,"2019-05-01",2019
"19-May",경북,포항시 북구,325,131786,3913,136024,"2019-05-01",2019
"19-May",경북,계,7352,1377175,48579,1433106,"2019-05-01",2019
"19-May",경남,거제시,348,102880,2156,105384,"2019-05-01",2019
"19-May",경남,거창군,256,30948,795,31999,"2019-05-01",2019
"19-May",경남,고성군,224,26058,633,26915,"2019-05-01",2019
"19-May",경남,김해시,645,261091,7071,268807,"2019-05-01",2019
"19-May",경남,남해군,257,18998,485,19740,"2019-05-01",2019
"19-May",경남,밀양시,316,53844,3912,58072,"2019-05-01",2019
"19-May",경남,사천시,307,54448,1529,56284,"2019-05-01",2019
"19-May",경남,산청군,230,19370,790,20390,"2019-05-01",2019
"19-May",경남,양산시,400,157516,9783,167699,"2019-05-01",2019
"19-May",경남,의령군,190,13857,677,14724,"2019-05-01",2019
"19-May",경남,진주시,601,158583,6716,165900,"2019-05-01",2019
"19-May",경남,창녕군,235,34636,954,35825,"2019-05-01",2019
"19-May",경남,창원시 마산합포구,336,98403,2989,101728,"2019-05-01",2019
"19-May",경남,창원시 마산회원구,177,93431,5239,98847,"2019-05-01",2019
"19-May",경남,창원시 성산구,147,116762,13852,130761,"2019-05-01",2019
"19-May",경남,창원시 의창구,922,128498,8521,137941,"2019-05-01",2019
"19-May",경남,창원시 진해구,216,87558,1663,89437,"2019-05-01",2019
"19-May",경남,통영시,318,51811,1524,53653,"2019-05-01",2019
"19-May",경남,하동군,220,24068,454,24742,"2019-05-01",2019
"19-May",경남,함안군,191,40258,12045,52494,"2019-05-01",2019
"19-May",경남,함양군,200,18726,454,19380,"2019-05-01",2019
"19-May",경남,합천군,256,22479,643,23378,"2019-05-01",2019
"19-May",경남,계,6992,1614223,82885,1704100,"2019-05-01",2019
"19-May",제주,서귀포시,769,101744,2025,104538,"2019-05-01",2019
"19-May",제주,제주시,1558,267525,196227,465310,"2019-05-01",2019
"19-May",제주,계,2327,369269,198252,569848,"2019-05-01",2019
"19-Jun",서울,강남구,374,214756,18821,233951,"2019-06-01",2019
"19-Jun",서울,강동구,270,125668,9008,134946,"2019-06-01",2019
"19-Jun",서울,강북구,319,71503,4737,76559,"2019-06-01",2019
"19-Jun",서울,강서구,339,185016,18369,203724,"2019-06-01",2019
"19-Jun",서울,관악구,313,114610,5688,120611,"2019-06-01",2019
"19-Jun",서울,광진구,285,93758,5496,99539,"2019-06-01",2019
"19-Jun",서울,구로구,280,129484,14100,143864,"2019-06-01",2019
"19-Jun",서울,금천구,127,81370,5852,87349,"2019-06-01",2019
"19-Jun",서울,노원구,326,143210,9150,152686,"2019-06-01",2019
"19-Jun",서울,도봉구,266,89119,7488,96873,"2019-06-01",2019
"19-Jun",서울,동대문구,314,92382,5305,98001,"2019-06-01",2019
"19-Jun",서울,동작구,316,103012,2705,106033,"2019-06-01",2019
"19-Jun",서울,마포구,335,110316,7013,117664,"2019-06-01",2019
"19-Jun",서울,서대문구,458,81135,5975,87568,"2019-06-01",2019
"19-Jun",서울,서초구,560,167382,13641,181583,"2019-06-01",2019
"19-Jun",서울,성동구,323,94692,11058,106073,"2019-06-01",2019
"19-Jun",서울,성북구,291,112305,5467,118063,"2019-06-01",2019
"19-Jun",서울,송파구,380,227018,13043,240441,"2019-06-01",2019
"19-Jun",서울,양천구,324,140997,8619,149940,"2019-06-01",2019
"19-Jun",서울,영등포구,364,132837,9105,142306,"2019-06-01",2019
"19-Jun",서울,용산구,363,74411,2219,76993,"2019-06-01",2019
"19-Jun",서울,은평구,288,122845,7127,130260,"2019-06-01",2019
"19-Jun",서울,종로구,3892,44703,1668,50263,"2019-06-01",2019
"19-Jun",서울,중구,1161,45700,4886,51747,"2019-06-01",2019
"19-Jun",서울,중랑구,234,103428,9633,113295,"2019-06-01",2019
"19-Jun",서울,계,12502,2901657,206173,3120332,"2019-06-01",2019
"19-Jun",부산,강서구,320,70264,3735,74319,"2019-06-01",2019
"19-Jun",부산,금정구,283,81476,7427,89186,"2019-06-01",2019
"19-Jun",부산,기장군,255,71634,2272,74161,"2019-06-01",2019
"19-Jun",부산,남구,238,91541,8483,100262,"2019-06-01",2019
"19-Jun",부산,동구,240,44994,4563,49797,"2019-06-01",2019
"19-Jun",부산,동래구,182,88944,4364,93490,"2019-06-01",2019
"19-Jun",부산,부산진구,377,119189,14162,133728,"2019-06-01",2019
"19-Jun",부산,북구,240,100040,3358,103638,"2019-06-01",2019
"19-Jun",부산,사상구,284,84197,6032,90513,"2019-06-01",2019
"19-Jun",부산,사하구,263,107935,7052,115250,"2019-06-01",2019
"19-Jun",부산,서구,140,28209,1364,29713,"2019-06-01",2019
"19-Jun",부산,수영구,166,67338,24976,92480,"2019-06-01",2019
"19-Jun",부산,연제구,883,87371,8255,96509,"2019-06-01",2019
"19-Jun",부산,영도구,233,31333,2081,33647,"2019-06-01",2019
"19-Jun",부산,중구,312,24207,7289,31808,"2019-06-01",2019
"19-Jun",부산,해운대구,323,162744,12519,175586,"2019-06-01",2019
"19-Jun",부산,계,4739,1261416,117932,1384087,"2019-06-01",2019
"19-Jun",대구,남구,348,55488,1762,57598,"2019-06-01",2019
"19-Jun",대구,달서구,488,263048,12263,275799,"2019-06-01",2019
"19-Jun",대구,달성군,503,126927,4803,132233,"2019-06-01",2019
"19-Jun",대구,동구,350,150895,10535,161780,"2019-06-01",2019
"19-Jun",대구,북구,503,195241,7879,203623,"2019-06-01",2019
"19-Jun",대구,서구,235,71217,4179,75631,"2019-06-01",2019
"19-Jun",대구,수성구,576,212138,5299,218013,"2019-06-01",2019
"19-Jun",대구,중구,292,54138,1848,56278,"2019-06-01",2019
"19-Jun",대구,계,3295,1129092,48568,1180955,"2019-06-01",2019
"19-Jun",인천,강화군,316,33178,47128,80622,"2019-06-01",2019
"19-Jun",인천,계양구,283,121014,180817,302114,"2019-06-01",2019
"19-Jun",인천,남동구,855,251681,42691,295227,"2019-06-01",2019
"19-Jun",인천,동구,90,26233,3152,29475,"2019-06-01",2019
"19-Jun",인천,미추홀구,408,151469,9437,161314,"2019-06-01",2019
"19-Jun",인천,부평구,340,214944,12198,227482,"2019-06-01",2019
"19-Jun",인천,서구,399,231439,10969,242807,"2019-06-01",2019
"19-Jun",인천,연수구,399,171721,7707,179827,"2019-06-01",2019
"19-Jun",인천,옹진군,200,11635,204,12039,"2019-06-01",2019
"19-Jun",인천,중구,659,59564,18268,78491,"2019-06-01",2019
"19-Jun",인천,계,3949,1272878,332571,1609398,"2019-06-01",2019
"19-Jun",광주,광산구,502,186191,11873,198566,"2019-06-01",2019
"19-Jun",광주,남구,216,87690,2583,90489,"2019-06-01",2019
"19-Jun",광주,동구,241,37187,1120,38548,"2019-06-01",2019
"19-Jun",광주,북구,598,184107,10017,194722,"2019-06-01",2019
"19-Jun",광주,서구,638,140330,7219,148187,"2019-06-01",2019
"19-Jun",광주,계,2195,635505,32812,670512,"2019-06-01",2019
"19-Jun",대전,대덕구,234,84363,6848,91445,"2019-06-01",2019
"19-Jun",대전,동구,248,88866,4292,93406,"2019-06-01",2019
"19-Jun",대전,서구,797,201934,7278,210009,"2019-06-01",2019
"19-Jun",대전,유성구,380,167824,5148,173352,"2019-06-01",2019
"19-Jun",대전,중구,240,96664,5923,102827,"2019-06-01",2019
"19-Jun",대전,계,1899,639651,29489,671039,"2019-06-01",2019
"19-Jun",울산,남구,708,151686,7272,159666,"2019-06-01",2019
"19-Jun",울산,동구,193,61673,963,62829,"2019-06-01",2019
"19-Jun",울산,북구,180,105856,3765,109801,"2019-06-01",2019
"19-Jun",울산,울주군,367,118744,6620,125731,"2019-06-01",2019
"19-Jun",울산,중구,340,101078,2661,104079,"2019-06-01",2019
"19-Jun",울산,계,1788,539037,21281,562106,"2019-06-01",2019
"19-Jun",세종,세종특별자치시,724,152658,2700,156082,"2019-06-01",2019
"19-Jun",세종,계,724,152658,2700,156082,"2019-06-01",2019
"19-Jun",경기,가평군,369,29767,657,30793,"2019-06-01",2019
"19-Jun",경기,고양시 덕양구,704,163487,3849,168040,"2019-06-01",2019
"19-Jun",경기,고양시 일산동구,285,118349,6647,125281,"2019-06-01",2019
"19-Jun",경기,고양시 일산서구,139,112109,4020,116268,"2019-06-01",2019
"19-Jun",경기,과천시,715,20578,597,21890,"2019-06-01",2019
"19-Jun",경기,광명시,313,103379,4159,107851,"2019-06-01",2019
"19-Jun",경기,광주시,365,179074,8136,187575,"2019-06-01",2019
"19-Jun",경기,구리시,241,69975,2608,72824,"2019-06-01",2019
"19-Jun",경기,군포시,291,95421,5083,100795,"2019-06-01",2019
"19-Jun",경기,김포시,472,198301,7171,205944,"2019-06-01",2019
"19-Jun",경기,남양주시,671,276539,7606,284816,"2019-06-01",2019
"19-Jun",경기,동두천시,213,36667,1307,38187,"2019-06-01",2019
"19-Jun",경기,부천시,728,293081,12807,306616,"2019-06-01",2019
"19-Jun",경기,성남시 분당구,347,183008,7067,190422,"2019-06-01",2019
"19-Jun",경기,성남시 수정구,345,70792,2349,73486,"2019-06-01",2019
"19-Jun",경기,성남시 중원구,323,71092,4231,75646,"2019-06-01",2019
"19-Jun",경기,수원시 권선구,361,173327,7957,181645,"2019-06-01",2019
"19-Jun",경기,수원시 영통구,214,140083,3223,143520,"2019-06-01",2019
"19-Jun",경기,수원시 장안구,592,102964,3839,107395,"2019-06-01",2019
"19-Jun",경기,수원시 팔달구,486,68340,2989,71815,"2019-06-01",2019
"19-Jun",경기,시흥시,459,220553,7634,228646,"2019-06-01",2019
"19-Jun",경기,안산시 단원구,560,148406,8081,157047,"2019-06-01",2019
"19-Jun",경기,안산시 상록구,178,136077,4800,141055,"2019-06-01",2019
"19-Jun",경기,안성시,385,96652,5025,102062,"2019-06-01",2019
"19-Jun",경기,안양시 동안구,397,116098,6324,122819,"2019-06-01",2019
"19-Jun",경기,안양시 만안구,152,83872,3960,87984,"2019-06-01",2019
"19-Jun",경기,양주시,375,98858,3112,102345,"2019-06-01",2019
"19-Jun",경기,양평군,552,57205,1762,59519,"2019-06-01",2019
"19-Jun",경기,여주시,424,60264,7294,67982,"2019-06-01",2019
"19-Jun",경기,연천군,295,23178,5324,28797,"2019-06-01",2019
"19-Jun",경기,오산시,203,97156,3292,100651,"2019-06-01",2019
"19-Jun",경기,용인시 기흥구,127,182029,8162,190318,"2019-06-01",2019
"19-Jun",경기,용인시 수지구,46,134790,2285,137121,"2019-06-01",2019
"19-Jun",경기,용인시 처인구,708,123635,7089,131432,"2019-06-01",2019
"19-Jun",경기,의왕시,304,59888,3134,63326,"2019-06-01",2019
"19-Jun",경기,의정부시,645,152136,4945,157726,"2019-06-01",2019
"19-Jun",경기,이천시,397,106929,5754,113080,"2019-06-01",2019
"19-Jun",경기,파주시,507,200503,9482,210492,"2019-06-01",2019
"19-Jun",경기,평택시,698,252530,11684,264912,"2019-06-01",2019
"19-Jun",경기,포천시,384,82205,9813,92402,"2019-06-01",2019
"19-Jun",경기,하남시,389,106625,2600,109614,"2019-06-01",2019
"19-Jun",경기,화성시,886,399486,11108,411480,"2019-06-01",2019
"19-Jun",경기,계,17245,5445408,228966,5691619,"2019-06-01",2019
"19-Jun",강원,강릉시,516,102986,4630,108132,"2019-06-01",2019
"19-Jun",강원,고성군,184,13722,235,14141,"2019-06-01",2019
"19-Jun",강원,동해시,299,43161,1377,44837,"2019-06-01",2019
"19-Jun",강원,삼척시,394,31418,697,32509,"2019-06-01",2019
"19-Jun",강원,속초시,293,35976,1382,37651,"2019-06-01",2019
"19-Jun",강원,양구군,174,11887,124,12185,"2019-06-01",2019
"19-Jun",강원,양양군,180,14945,225,15350,"2019-06-01",2019
"19-Jun",강원,영월군,327,20427,359,21113,"2019-06-01",2019
"19-Jun",강원,원주시,542,162642,5921,169105,"2019-06-01",2019
"19-Jun",강원,인제군,212,17501,296,18009,"2019-06-01",2019
"19-Jun",강원,정선군,332,20009,468,20809,"2019-06-01",2019
"19-Jun",강원,철원군,223,23469,308,24000,"2019-06-01",2019
"19-Jun",강원,춘천시,789,126053,5885,132727,"2019-06-01",2019
"19-Jun",강원,태백시,230,20035,788,21053,"2019-06-01",2019
"19-Jun",강원,평창군,287,25151,457,25895,"2019-06-01",2019
"19-Jun",강원,홍천군,396,37283,1099,38778,"2019-06-01",2019
"19-Jun",강원,화천군,200,12484,201,12885,"2019-06-01",2019
"19-Jun",강원,횡성군,250,25231,680,26161,"2019-06-01",2019
"19-Jun",강원,계,5828,744380,25132,775340,"2019-06-01",2019
"19-Jun",충북,괴산군,198,21727,375,22300,"2019-06-01",2019
"19-Jun",충북,단양군,213,15614,788,16615,"2019-06-01",2019
"19-Jun",충북,보은군,214,17525,895,18634,"2019-06-01",2019
"19-Jun",충북,영동군,237,24439,382,25058,"2019-06-01",2019
"19-Jun",충북,옥천군,202,25895,1104,27201,"2019-06-01",2019
"19-Jun",충북,음성군,220,56482,1806,58508,"2019-06-01",2019
"19-Jun",충북,제천시,320,65353,3538,69211,"2019-06-01",2019
"19-Jun",충북,증평군,93,18620,739,19452,"2019-06-01",2019
"19-Jun",충북,진천군,209,45782,1293,47284,"2019-06-01",2019
"19-Jun",충북,청원군,1,19,0,20,"2019-06-01",2019
"19-Jun",충북,청주시 상당구,510,80935,2461,83906,"2019-06-01",2019
"19-Jun",충북,청주시 서원구,230,93660,5145,99035,"2019-06-01",2019
"19-Jun",충북,청주시 청원구,349,100044,4087,104480,"2019-06-01",2019
"19-Jun",충북,청주시 흥덕구,353,119197,7231,126781,"2019-06-01",2019
"19-Jun",충북,충주시,584,104853,4940,110377,"2019-06-01",2019
"19-Jun",충북,계,3933,790145,34784,828862,"2019-06-01",2019
"19-Jun",충남,계룡시,151,21164,538,21853,"2019-06-01",2019
"19-Jun",충남,공주시,552,52561,2146,55259,"2019-06-01",2019
"19-Jun",충남,금산군,187,27724,2030,29941,"2019-06-01",2019
"19-Jun",충남,논산시,375,59705,2285,62365,"2019-06-01",2019
"19-Jun",충남,당진시,374,91235,3820,95429,"2019-06-01",2019
"19-Jun",충남,보령시,397,50624,1302,52323,"2019-06-01",2019
"19-Jun",충남,부여군,272,33541,1271,35084,"2019-06-01",2019
"19-Jun",충남,서산시,398,90052,3483,93933,"2019-06-01",2019
"19-Jun",충남,서천군,230,26608,894,27732,"2019-06-01",2019
"19-Jun",충남,아산시,487,158548,6091,165126,"2019-06-01",2019
"19-Jun",충남,예산군,392,42004,1445,43841,"2019-06-01",2019
"19-Jun",충남,천안시 동남구,260,125532,4729,130521,"2019-06-01",2019
"19-Jun",충남,천안시 서북구,535,183305,5833,189673,"2019-06-01",2019
"19-Jun",충남,청양군,258,16459,858,17575,"2019-06-01",2019
"19-Jun",충남,태안군,285,32988,505,33778,"2019-06-01",2019
"19-Jun",충남,홍성군,410,50949,1414,52773,"2019-06-01",2019
"19-Jun",충남,계,5563,1062999,38644,1107206,"2019-06-01",2019
"19-Jun",전북,고창군,271,29781,597,30649,"2019-06-01",2019
"19-Jun",전북,군산시,520,126885,6581,133986,"2019-06-01",2019
"19-Jun",전북,김제시,289,44242,1963,46494,"2019-06-01",2019
"19-Jun",전북,남원시,414,39568,5525,45507,"2019-06-01",2019
"19-Jun",전북,무주군,190,12396,373,12959,"2019-06-01",2019
"19-Jun",전북,부안군,262,26991,618,27871,"2019-06-01",2019
"19-Jun",전북,순창군,206,14298,188,14692,"2019-06-01",2019
"19-Jun",전북,완주군,346,49888,3310,53544,"2019-06-01",2019
"19-Jun",전북,익산시,497,134807,6276,141580,"2019-06-01",2019
"19-Jun",전북,임실군,203,14168,426,14797,"2019-06-01",2019
"19-Jun",전북,장수군,232,11801,173,12206,"2019-06-01",2019
"19-Jun",전북,전주시 덕진구,390,161854,7564,169808,"2019-06-01",2019
"19-Jun",전북,전주시 완산구,593,145684,4069,150346,"2019-06-01",2019
"19-Jun",전북,정읍시,336,52907,3773,57016,"2019-06-01",2019
"19-Jun",전북,진안군,237,13678,204,14119,"2019-06-01",2019
"19-Jun",전북,계,4986,878948,41640,925574,"2019-06-01",2019
"19-Jun",전남,강진군,218,18009,1104,19331,"2019-06-01",2019
"19-Jun",전남,고흥군,298,30530,650,31478,"2019-06-01",2019
"19-Jun",전남,곡성군,149,14360,740,15249,"2019-06-01",2019
"19-Jun",전남,광양시,253,78403,5946,84602,"2019-06-01",2019
"19-Jun",전남,구례군,139,12911,627,13677,"2019-06-01",2019
"19-Jun",전남,나주시,461,60873,3323,64657,"2019-06-01",2019
"19-Jun",전남,담양군,209,25546,1537,27292,"2019-06-01",2019
"19-Jun",전남,목포시,443,94195,5791,100429,"2019-06-01",2019
"19-Jun",전남,무안군,559,41219,973,42751,"2019-06-01",2019
"19-Jun",전남,보성군,201,20993,57069,78263,"2019-06-01",2019
"19-Jun",전남,순천시,501,132592,5172,138265,"2019-06-01",2019
"19-Jun",전남,신안군,246,20314,848,21408,"2019-06-01",2019
"19-Jun",전남,여수시,550,125930,6930,133410,"2019-06-01",2019
"19-Jun",전남,영광군,207,26638,721,27566,"2019-06-01",2019
"19-Jun",전남,영암군,249,31836,12753,44838,"2019-06-01",2019
"19-Jun",전남,완도군,231,24428,507,25166,"2019-06-01",2019
"19-Jun",전남,장성군,183,25755,1109,27047,"2019-06-01",2019
"19-Jun",전남,장흥군,200,19615,453,20268,"2019-06-01",2019
"19-Jun",전남,진도군,156,16089,302,16547,"2019-06-01",2019
"19-Jun",전남,함평군,192,17496,21496,39184,"2019-06-01",2019
"19-Jun",전남,해남군,333,37949,587,38869,"2019-06-01",2019
"19-Jun",전남,화순군,218,31133,2035,33386,"2019-06-01",2019
